Date,Close,High,Low,Open,Volume
2015-02-18,173.5701141357422,173.64445228011232,172.91755681349412,173.18188702097638,80652900
2015-02-19,173.44619750976562,173.80964522816615,172.83495598696246,172.9753766774431,91462500
2015-02-20,174.48703002929688,174.56136819112083,172.41372886493664,173.03323875472503,140896400
2015-02-23,174.4622039794922,174.4622039794922,173.85920543986055,174.2391769497112,74411100
2015-02-24,174.95782470703125,175.15607237940614,174.09050847083483,174.38787367741764,72472300
2015-02-25,174.80908203125,175.3129503120881,174.47041377935219,174.83386140539332,73061700
2015-02-26,174.6025848388672,174.87517056775698,173.99958643679824,174.7182261234912,72697900
2015-02-27,174.00791931152344,174.7678498363769,173.95836054311377,174.5035195995795,108076000
2015-03-02,175.10650634765625,175.16432070555928,174.05746627296082,174.10702503800874,87491400
2015-03-03,174.38783264160156,175.15603116282256,173.52878480470744,174.67694218695533,110325800
2015-03-04,173.6527099609375,173.86748140808916,172.68627626062957,173.7931306588669,114497200
2015-03-05,173.8426513671875,174.12349268120684,173.33878307840953,173.97480383004958,76873000
2015-03-06,171.39767456054688,173.41314802743403,171.06727444635007,172.98361779581307,188128000
2015-03-09,172.10806274414062,172.46324227095045,171.43899425580943,171.5959387365701,89818900
2015-03-10,169.31613159179688,170.82773680839537,169.27482842335175,170.74514307546252,157121300
2015-03-11,168.91969299316406,169.7457061618348,168.8370866347127,169.57223785067123,110145700
2015-03-12,171.0673065185547,171.13337647061587,169.497874171987,169.5474329380123,93993500
2015-03-13,170.01824951171875,171.7528691698583,168.9857333090318,170.79470371277253,162410900
2015-03-16,172.28976440429688,172.38062632334677,170.04300840956867,170.74512438440473,136099200
2015-03-17,171.7776641845703,172.15762309564545,170.96816239253445,171.55463715174756,94510400
2015-03-18,173.8426513671875,174.51171968750896,170.67075278336236,171.3067861389569,228808500
2015-03-19,173.04974365234375,173.8509773639673,172.66151648881646,173.42971522233455,117917300
2015-03-20,174.5772247314453,175.08334236742368,173.81390205525543,173.9964371148031,177715100
2015-03-23,174.23703002929688,175.1579976944319,174.23703002929688,174.5855025701291,71784500
2015-03-24,173.25804138183594,174.568956856019,173.19166383146083,174.11263177005281,77805300
2015-03-25,170.71908569335938,173.69771863356073,170.67761081709924,173.46540362154204,159521700
2015-03-26,170.31256103515625,171.22522364528578,169.358398223387,170.0553560026632,153067200
2015-03-27,170.70254516601562,170.87677514019603,170.00558728862822,170.19642747397884,118939000
2015-03-30,172.78504943847656,173.08374198713193,171.71474185758936,171.73132674457867,96180400
2015-03-31,171.27499389648438,172.66060427186957,171.21692146997367,171.963646532205,126768700
2015-04-01,170.66928100585938,171.2666659960578,169.68193601760873,171.2417760098176,137303600
2015-04-02,171.2832489013672,171.731281275616,170.42035391806584,170.6028889083713,86900900
2015-04-06,172.43653869628906,172.95094860378316,170.26272892181655,170.39547128941044,114368200
2015-04-07,171.98028564453125,173.2082386041695,171.947103201394,172.46151336146764,81236300
2015-04-08,172.56101989746094,173.0007599290921,171.81429488606952,172.20425493830373,89351900
2015-04-09,173.3242950439453,173.5566099910623,171.9055153783535,172.39503525547744,85548900
2015-04-10,174.2702178955078,174.31170543599447,173.37415285413942,173.57327279212356,72722900
2015-04-13,173.48194885253906,174.75969378678676,173.43216888423098,174.12911376097568,74436600
2015-04-14,173.81385803222656,173.9963930455423,172.66057553548654,173.2828505371855,75099900
2015-04-15,174.59378051757812,175.09989806919253,174.19552802686758,174.27850309836572,99529300
2015-04-16,174.5440673828125,175.05018512825168,174.06283963631105,174.2619722880361,68934900
2015-04-17,172.5360870361328,173.5981018667744,171.75616712545826,173.35749447273557,191113200
2015-04-20,174.11264038085938,174.44451548892474,173.37420750422365,173.45716995112807,92189500
2015-04-21,173.9051513671875,174.95056896762836,173.60645881560166,174.79292391814982,72559800
2015-04-22,174.75973510742188,174.94227014118775,173.3243448273341,174.24531243943684,78264600
2015-04-23,175.19947814941406,175.8466432219657,174.24531542741792,174.36147293633184,102585900
2015-04-24,175.6060333251953,175.87154345258304,175.15800081050318,175.6143384293135,61327400
2015-04-27,174.8759307861328,176.29471116892657,174.6850906072183,176.17026119156623,79358100
2015-04-28,175.43177795410156,175.48155793071655,173.68111036857317,174.8509904598969,86863500
2015-04-29,174.70993041992188,175.30730275659872,173.90512042855713,174.54398029617153,125684900
2015-04-30,172.9593048095703,174.52743764078912,172.2623470377464,174.1374775440112,161304900
2015-05-01,174.8344268798828,174.87591442186115,173.63965656814005,173.73921654071185,103399700
2015-05-04,175.33221435546875,175.91300183759805,175.14967933819705,175.25753173188116,70927200
2015-05-05,173.3242950439453,175.44833731220987,173.1832475874968,175.09155979042768,113326200
2015-05-06,172.61080932617188,174.17894206411373,171.5487941735033,173.87195706754807,135060200
2015-05-07,173.29942321777344,173.72257829166836,172.17933588972457,172.51121080317245,88244900
2015-05-08,175.58114624023438,175.78027883907203,174.8842011346324,174.96717621586973,155877300
2015-05-11,174.74317932128906,175.80519468415648,174.66850933332694,175.5396971735505,75708100
2015-05-12,174.2203826904297,174.7596952253769,173.09199031203326,173.9133977765256,119727600
2015-05-13,174.2536163330078,175.2492539083147,174.02130132077684,174.62697884122056,94667900
2015-05-14,176.07070922851562,176.16197676947698,174.99209628812372,175.2658989110078,95934000
2015-05-15,176.26153564453125,176.40258317781456,175.78030794615304,176.26153564453125,76510100
2015-05-18,176.80909729003906,177.05799719315343,176.02917716636372,176.09555469393385,74549700
2015-05-19,176.75103759765625,177.19908280806544,176.46894256012197,176.92528021508664,72114600
2015-05-20,176.6265411376953,177.3732660782015,176.31125108448646,176.85055102371675,76857500
2015-05-21,177.14100646972656,177.34843153585038,176.31959865019664,176.48554883127272,64764600
2015-05-22,176.71783447265625,177.17415941398292,176.65145694332057,176.75930935079924,57433500
2015-05-26,174.8178253173828,176.65146828487644,174.40297522756453,176.22831309072097,124308600
2015-05-27,176.4771728515625,176.70948781950406,174.86755295924152,175.27411048324737,93214000
2015-05-28,176.27809143066406,176.3859438363147,175.58943881822523,176.17022636479442,74974600
2015-05-29,175.18284606933594,176.25315342904204,174.9173486699629,176.21167855992059,124919600
2015-06-01,175.5396270751953,176.1784869307174,174.75140198295153,175.84661200993233,93338800
2015-06-02,175.36538696289062,176.05403946034752,174.46101702993104,175.08329201026015,91531000
2015-06-03,175.83004760742188,176.45232269634687,175.34052757592013,175.8964251361335,87820900
2015-06-04,174.34486389160156,175.78024133719322,174.02957384242922,175.12478391204863,151882800
2015-06-05,174.04620361328125,174.71825870761285,173.39073340655372,174.19554356303513,121704700
2015-06-08,172.97584533691406,174.0876529129266,172.901175378439,173.9383003357597,89063300
2015-06-09,172.9510040283203,173.49031675404825,172.32043643447227,172.9510040283203,105034700
2015-06-10,175.0251922607422,175.40685978717306,173.65619248288448,173.71426489286685,134551300
2015-06-11,175.58941650390625,175.971071417342,175.23263891764168,175.46495390674622,73876400
2015-06-12,174.24530029296875,175.4649603607381,173.97149776140645,174.76801536778927,135382400
2015-06-15,173.4985809326172,173.78067591599498,172.40337077095992,173.1086208896227,124384200
2015-06-16,174.44444274902344,174.52741782155275,173.17500263268036,173.3492325606859,85308200
2015-06-17,174.7265625,175.33225276281615,173.70603479640596,174.7265625,126708600
2015-06-18,176.54359436035156,177.00822441202155,174.75974412764305,175.3239341446082,165867900
2015-06-19,175.75987243652344,176.37684161534378,175.38469380583308,176.3018084335659,130478700
2015-06-22,176.6603546142578,177.24396738249402,176.45192057404458,176.67703289958004,70696000
2015-06-23,176.7853240966797,177.1188260321435,176.39347999543156,176.86870276099515,68476800
2015-06-24,175.50146484375,176.89380272943305,175.47645377624346,176.51862399503057,92307300
2015-06-25,174.9678192138672,176.1267116240838,174.8927860349281,176.00165632585197,97107400
2015-06-26,174.93446350097656,175.56809817200963,174.384194782506,175.3263076494394,104174800
2015-06-29,171.26605224609375,174.9428311592116,171.19101905728778,173.45878205663925,202621300
2015-06-30,171.6245880126953,172.85018114556345,171.1493523105692,172.80014629128402,182925100
2015-07-01,173.00021362304688,173.44209266901464,172.21649977644702,173.19196933387408,135979900
2015-07-02,172.841796875,173.6421889804988,172.4249289021321,173.4754443357118,104373700
2015-07-06,172.34994506835938,173.12531361343667,171.35779697336875,171.55789823748768,117975400
2015-07-07,173.43380737304688,173.55886271395502,170.17389578745733,172.55004903915003,173820200
2015-07-08,170.52401733398438,172.3832449894244,170.29057227957045,172.0997778121791,164020100
2015-07-09,170.83248901367188,172.87515224406943,170.72411199229873,172.61668341636218,144113100
2015-07-10,172.98353576660156,173.4004037522597,170.87418477691543,172.82512389656327,129456900
2015-07-13,174.89280700683594,175.0011840376992,174.20080458943872,174.24249393444856,106069400
2015-07-14,175.6514129638672,175.95990379171525,174.7926662996171,174.85103389903017,81709600
2015-07-15,175.59317016601562,176.15177185705397,175.1179344564702,175.69321443252878,97914100
2015-07-16,177.00218200683594,177.00218200683594,176.40189097866778,176.6436688574949,106683300
2015-07-17,177.15220642089844,177.21057404232326,176.58527209631774,176.99379455908894,89030000
2015-07-20,177.24391174316406,177.73581287041966,176.92710075231818,177.37731254025718,70446800
2015-07-21,176.54359436035156,177.36899756318357,176.24344889766735,177.11052872219872,77965000
2015-07-22,176.22677612304688,176.56027815967443,175.82658640089568,175.8599302436575,88667900
2015-07-23,175.23460388183594,176.4601966622729,174.876103554315,176.3601524260903,90509100
2015-07-24,173.4170379638672,175.39298764276856,173.08354874880976,175.33463275494265,117755000
2015-07-27,172.40826416015625,173.04191167062774,171.96638509196006,172.53333219491864,132361100
2015-07-28,174.52593994140625,174.66767351979433,172.41658910232414,173.24197951304296,123544800
2015-07-29,175.72657775878906,175.9516773670981,174.50931734159477,174.65105096520566,105791300
2015-07-30,175.76820373535156,175.9349483664293,174.60096587420767,175.21793500317514,91304400
2015-07-31,175.50146484375,176.29351166566732,175.21799759747296,176.26850059816078,103266900
2015-08-03,174.909423828125,175.52639288566456,173.95896554703882,175.4680379963532,113965700
2015-08-04,174.567626953125,175.29297311573126,174.08405860412074,174.83441582600307,81820800
2015-08-05,175.14291381835938,176.1767382349005,174.85943393213935,175.4597248225571,85786800
2015-08-06,173.7089080810547,175.43473505916185,173.12528267877659,175.32634530357268,116030800
2015-08-07,173.3753662109375,173.70052268121708,172.47492997282495,173.55045633576466,117858000
2015-08-10,175.5597686767578,175.64313463087947,174.48424227765,174.48424227765,80270700
2015-08-11,173.97573852539062,174.64273005734745,173.2170354987672,174.22586194010012,126081400
2015-08-12,174.18411254882812,174.36753547494192,171.2160146125157,172.67505252000194,172123700
2015-08-13,173.9673309326172,174.7093553533563,173.42539498015836,174.025685828599,89383300
2015-08-14,174.6009979248047,174.67603111429312,173.63386107650172,173.7755946750251,72786500
2015-08-17,175.5764923095703,175.5764923095703,173.55051957690992,174.00907700255445,79072600
2015-08-18,175.06784057617188,175.65145309465998,174.83439556877664,175.30128558356714,71692700
2015-08-19,173.68385314941406,175.09285600718206,172.87512838151815,174.3258205748909,172946000
2015-08-20,170.05714416503906,173.65887730749114,169.99877653472075,172.1748281472573,194327900
2015-08-21,164.93804931640625,170.03217848117302,164.67959310585147,168.18961571016973,346588500
2015-08-24,157.99293518066406,164.64614334806805,152.0734058714553,156.31713079104918,507244300
2015-08-25,156.1337127685547,162.95366576557146,155.84190013873254,162.93698748683326,369833100
2015-08-26,162.1282958984375,162.4034175624489,157.0508343737949,160.1440002975013,339257000
2015-08-27,166.13856506347656,166.26362036631141,162.75359916753715,164.2626591901485,274143900
2015-08-28,166.14683532714844,166.61372524445684,165.0129543614869,165.49652255349804,160414400
2015-08-31,164.80459594726562,166.02185612224434,164.2543271261738,165.1714418279935,163298800
2015-09-01,159.88555908203125,162.3867671258326,159.0184665026377,161.01109506866067,256000400
2015-09-02,162.92030334472656,162.96199267591675,160.4274289124073,162.26164498859575,160269300
2015-09-03,163.0370635986328,165.1214034229012,162.54516245333764,163.62900898451664,152087800
2015-09-04,160.5692138671875,161.62806215377893,159.75215614582967,160.78599337005926,207081000
2015-09-08,164.60447692871094,164.75455600996594,162.7202383253575,163.36221854722507,116025700
2015-09-09,162.4033966064453,166.3052869032578,162.03656352783142,166.18023161757117,149347700
2015-09-10,163.2871856689453,164.42939981290357,161.9532031029294,162.21165920366735,158611100
2015-09-11,164.02923583984375,164.09593625077846,162.18667356295515,162.89535429755907,119691200
2015-09-14,163.42056274414062,164.25429861131062,162.93699441456607,164.20427649476838,79452000
2015-09-15,165.4632568359375,165.90513591068714,163.3789167770044,163.92084010360617,113806200
2015-09-16,166.89727783203125,167.08904628489455,165.42157417041264,165.76340900711406,99581600
2015-09-17,166.5220947265625,169.1567036506817,166.14691605513212,166.7638853009481,276046600
2015-09-18,163.8008575439453,166.5078213622885,163.3902112311698,164.01876403278732,223657500
2015-09-21,164.64730834960938,165.669742422647,163.59972040089897,164.63054336180713,105726200
2015-09-22,162.51025390625,162.97119523935484,161.37885361480554,162.4851128142571,153890900
2015-09-23,162.25042724609375,163.14715588396928,161.67215665007348,162.67783852718148,92790600
2015-09-24,161.66380310058594,162.12474445816738,159.70272109335767,161.03525019150445,159378800
2015-09-25,161.62188720703125,163.42373351263564,160.7502868003842,163.12202764694086,155054800
2015-09-28,157.5656280517578,160.8341106320066,157.2555460629324,160.72515737628274,178515900
2015-09-29,157.6578369140625,159.0155199795745,156.66053085567307,157.78355517661606,159045600
2015-09-30,160.5994110107422,160.7670225082803,158.76403506104677,159.5434342791708,163452000
2015-10-01,161.01846313476562,161.32016897733686,159.082522639908,160.97655705897594,131079000
2015-10-02,163.42373657226562,163.44887766254922,158.495878269638,159.04063173097632,211003300
2015-10-05,166.33184814453125,166.5581307533342,164.5383778401069,164.647331093964,126320800
2015-10-06,165.7619171142578,166.7592228059203,165.09984721152352,166.19771724589557,110274500
2015-10-07,167.11961364746094,167.4716016642994,165.50213120205433,166.69218957934794,124307300
2015-10-08,168.62820434570312,168.91314530305888,166.43245050481033,166.73415645611158,153055200
2015-10-09,168.72874450683594,169.20643806817367,168.1001915975367,168.77065059171088,107069200
2015-10-12,168.887939453125,169.0890681515825,168.37671603131454,168.80412730347533,56395600
2015-10-13,167.82362365722656,169.42434143886834,167.65601210879015,168.15884675409936,88038700
2015-10-14,167.01902770996094,168.34318034427724,166.72571077201667,167.76490977995587,99106200
2015-10-15,169.58360290527344,169.59197900820092,167.31242579347253,167.68117892937616,134142200
2015-10-16,170.35458374023438,170.37133594189658,169.22318351896553,169.9858306966226,114580100
2015-10-19,170.43841552734375,170.43841552734375,169.39921615727704,169.7092981902237,76523900
2015-10-20,170.22047424316406,170.83226203580736,169.75115687960545,170.00258054949444,78448500
2015-10-21,169.16452026367188,170.79036614497844,168.9968959484565,170.6395196068124,102038000
2015-10-22,172.0222930908203,172.231810651103,169.16448328739693,170.1114939640774,174911700
2015-10-23,173.90794372558594,174.27669666204596,172.89388593825737,173.6900500758307,144442300
2015-10-26,173.4805908203125,173.79067280838166,173.1118377599379,173.73201452401705,69033000
2015-10-27,173.1453094482422,173.48053241502902,172.4664618404037,172.8100736935189,77905800
2015-10-28,175.1148223876953,175.13996347879436,172.81851748104603,173.480587526555,135906700
2015-10-29,175.0142364501953,175.38298945811434,174.49463691427613,174.6119662542559,90525500
2015-10-30,174.25997924804688,175.5254737879926,174.10075660741566,175.20700293085025,131076900
2015-11-02,176.3216094970703,176.51436208500124,174.46109241234478,174.58681062981634,86270800
2015-11-03,176.8328399658203,177.38596945377594,175.74334597716359,175.96962854731606,95246100
2015-11-04,176.2965087890625,177.2519086361511,175.76014418697665,177.1262031778266,96224500
2015-11-05,176.12046813964844,176.8160680220549,175.23211566918215,176.35512680022677,78408700
2015-11-06,176.0283203125,176.26299181489833,174.70418019003608,175.77690939553904,110471500
2015-11-09,174.38568115234375,175.56736342301136,173.43865755824206,175.41650410925396,131008700
2015-11-10,174.78793334960938,174.8214633216322,173.6397811726082,173.90795700910348,75874600
2015-11-11,174.10076904296875,175.10645107827153,174.03372186888976,175.05616889469752,67846000
2015-11-12,171.6703338623047,173.5308511321067,171.65358166199235,173.06153376457812,121315200
2015-11-13,169.7427978515625,171.5278921550629,169.65899847215078,171.2597162378276,153577100
2015-11-16,172.32398986816406,172.38266092018162,169.4410263435248,169.55836844755993,117645200
2015-11-17,172.1983642578125,173.51412842756272,171.7039056813815,172.63416454297757,121123700
2015-11-18,174.930419921875,175.07289034629054,172.6341153557277,172.67600864272038,121342500
2015-11-19,174.77957153320312,175.1986067021689,174.4862417997517,174.81308872002745,88220500
2015-11-20,175.41648864746094,176.0953235296875,175.03935957821705,175.53381797540212,94011500
2015-11-23,175.21542358398438,175.97805809854208,174.754482204015,175.4752234196192,64931200
2015-11-24,175.4500732421875,175.85234352208911,173.82421434316055,174.20971963158328,98874400
2015-11-25,175.42495727539062,175.77694541921318,175.16514462805029,175.57580385648166,51980100
2015-11-27,175.62599182128906,175.82713327610182,175.03934522967256,175.51703860144005,37317800
2015-11-30,174.89688110351562,175.90256283779144,174.78792787975726,175.78523351525823,112822700
2015-12-01,176.5646514892578,176.681993612213,175.2488877171369,175.5254524613775,97858400
2015-12-02,174.7628631591797,176.83289858748088,174.51143941876535,176.51442766375988,108441300
2015-12-03,172.31565856933594,175.28242221225327,171.59491750079425,175.01424632913574,166224200
2015-12-04,175.67630004882812,175.9696297821189,172.31564259922158,172.31564259922158,192913900
2015-12-07,174.61195373535156,175.76848206425177,173.64816520867367,175.34944691037563,102027100
2015-12-08,173.43862915039062,174.5616401740072,172.45808852935795,173.05312401114873,103372400
2015-12-09,172.0894012451172,174.88855377360304,171.11723635169787,172.8017663177648,162401500
2015-12-10,172.53355407714844,173.8409418923696,171.92176624832106,172.15642494397923,116128900
2015-12-11,169.189697265625,171.08373222295276,168.8796024470076,170.4216620739042,211173300
2015-12-14,170.04446411132812,170.1701823330511,167.57215920603662,169.3488769938021,182385200
2015-12-15,171.82957458496094,172.7346921593939,170.01933943609507,171.55300981600035,154069600
2015-12-16,174.34384155273438,174.6455475073482,171.63687685224656,172.95264116268487,197017000
2015-12-17,171.68710327148438,174.72091403822824,171.6703382828012,174.65386687143496,173092500
2015-12-18,168.6284942626953,171.08178369521318,168.46831115642496,170.94690416829022,251393500
2015-12-21,170.01950073242188,170.19654856782793,168.68746758464948,169.80031028938737,99094300
2015-12-22,171.56231689453125,171.85739236404658,169.9183562341986,170.9047326303982,111026200
2015-12-23,173.68690490722656,173.72906040239997,172.4728986849185,172.56563562867956,110987200
2015-12-24,173.40016174316406,173.9481571567803,173.180971296144,173.43389126673273,48539600
2015-12-28,173.0039825439453,173.0461251635995,171.93329500535015,172.7089070220809,65899900
2015-12-29,174.8502655029297,175.17905768630865,174.0662275518134,174.09994421962654,92640700
2015-12-30,173.61093139648438,174.6900574939759,173.46761307717205,174.6057465465948,63317700
2015-12-31,171.87423706054688,173.57721788903368,171.87423706054688,172.93649841504953,114877900
2016-01-04,169.4715118408203,169.47993778922142,167.422874343536,169.02469215873788,222353500
2016-01-05,169.7581787109375,170.21342442255937,168.65377466351708,169.7918953745946,110845800
2016-01-06,167.61683654785156,168.66222047693086,166.58830452056264,167.2121593520333,152112600
2016-01-07,163.59544372558594,166.45341046435007,163.2076312994672,164.67455717559412,213436100
2016-01-08,161.79971313476562,165.11293824156806,161.51307646082637,164.55651679400643,209817200
2016-01-11,161.9598846435547,163.05586269586863,160.02928734368356,162.7186317529785,187941300
2016-01-12,163.26666259765625,164.01698392014976,161.14215222113893,163.40155500404893,172330500
2016-01-13,159.19467163085938,164.2783112341863,158.81529803706786,163.93265430613445,221168900
2016-01-14,161.8081817626953,162.92945090371774,158.20833189652004,159.80171165185732,240795600
2016-01-15,158.33474731445312,159.13564997514615,156.40414983282272,157.45797250848364,324846400
2016-01-19,158.54551696777344,160.27378878445893,156.9774282612069,160.14733520491595,195244400
2016-01-20,156.5137481689453,158.07341096946286,152.61039748829143,155.99105620650136,286547800
2016-01-21,157.3905792236328,159.228440413078,155.6623068817454,156.98591478207572,195772900
2016-01-22,160.61944580078125,160.82177152815098,159.23683091955206,159.99557812528212,168319600
2016-01-25,158.19143676757812,160.3075081734972,157.997536987637,160.11360839355606,130371700
2016-01-26,160.34967041015625,160.62788116564204,158.51180967058326,158.84902781199466,141036800
2016-01-27,158.60458374023438,161.49626792911857,157.70250506138444,159.82701586924972,185681700
2016-01-28,159.43072509765625,160.3496553813156,157.78676430027338,160.14732966105083,143798800
2016-01-29,163.31723022460938,163.45212261959614,160.07988992920824,160.19791755880993,210529300
2016-02-01,163.25820922851562,164.04226001473677,161.73227600136582,162.31398819603547,136061600
2016-02-02,160.3159637451172,161.84189715589827,159.7932588700517,161.83347120425384,182564900
2016-02-03,161.2770233154297,161.68168761708515,157.7361817318406,161.3697602245639,205054900
2016-02-04,161.5299835205078,162.49949546847427,160.1473683537816,160.77966211046828,139531800
2016-02-05,158.45277404785156,161.58895134209288,157.82048044601333,161.01567798450176,180788300
2016-02-08,156.31983947753906,156.90997760538158,154.11103125730858,156.61491497348354,191526700
2016-02-09,156.32827758789062,157.60130371702277,154.44826138293897,154.5831537838088,184513100
2016-02-10,156.19337463378906,158.7815562592034,156.0669082029163,157.15446033381306,148214100
2016-02-11,154.16163635253906,155.2070332423687,152.66941960703548,153.72324244853974,219058900
2016-02-12,157.33993530273438,157.35678720240546,155.0889717482724,155.9320298374662,127632400
2016-02-16,159.99557495117188,160.02086566659136,158.18300507119434,159.14409084927416,120250700
2016-02-17,162.60902404785156,162.97997160988223,161.03249690922124,161.15896332211912,136009500
2016-02-18,161.94302368164062,162.9378389064611,161.63109630818496,162.87881866605304,102343000
2016-02-19,161.86715698242188,162.01890126735088,160.56041434022336,161.1674172080311,114793000
2016-02-22,164.2108612060547,164.35417954418443,163.37622902795616,163.4436752219077,103640300
2016-02-23,162.136962890625,163.82307932901813,162.01892239045185,163.5532945241324,111455300
2016-02-24,162.87881469726562,163.1570254008844,159.60775817044836,160.71216217133053,150812200
2016-02-25,164.85157775878906,164.86001657290862,162.5668974763839,163.3256446324791,110728300
2016-02-26,164.47225952148438,165.81271928483804,164.31207636786658,165.71999521069117,129833700
2016-02-29,163.18228149414062,165.4332444941881,162.9883817833165,164.48902378334816,125918100
2016-03-01,167.01824951171875,167.1025604717824,163.93265361565753,164.40476411830258,141799700
2016-03-02,167.76858520507812,167.81916663985717,166.29323332513397,166.70633648257544,102415000
2016-03-03,168.42613220214844,168.44299696468073,167.0182268357516,167.5915001214029,95172200
2016-03-04,168.97413635253906,169.74976115952904,167.7938601054609,168.62005347841563,129293600
2016-03-07,169.10902404785156,169.51370120479942,167.9793292621422,168.05520140505269,100219000
2016-03-08,167.26272583007812,168.54417777416353,167.10255559310772,168.03835062068885,123974900
2016-03-09,168.0889434814453,168.43458755741102,167.2880279218925,168.0720787159687,94801200
2016-03-10,168.22384643554688,169.51373746114254,166.40285029598266,168.5779422396233,156838700
2016-03-11,170.93846130371094,170.98061678289588,168.20696120355464,169.67387411243973,137964500
2016-03-14,170.7192840576172,171.17452982159008,170.10385517875008,170.43264735941028,73612000
2016-03-15,170.44100952148438,170.74451087189442,169.49678881533862,169.75813469907237,93169100
2016-03-16,171.427490234375,171.83216752439728,169.9184213738237,169.96057686620728,129303200
2016-03-17,172.51499938964844,173.02082657892635,170.94691066119776,171.34314903469127,134278500
2016-03-18,173.19288635253906,173.53184366636853,172.7013891962115,173.01492535802336,138372400
2016-03-21,173.4386444091797,173.66744772876373,172.70140507211255,172.9302083916966,72926700
2016-03-22,173.34544372558594,173.91320443773537,172.5065197008016,172.66751604840624,97471900
2016-03-23,172.2014617919922,173.150552830856,172.0319701661417,172.96412238673693,81052500
2016-03-24,172.125244140625,172.1591476495258,170.95583169154767,171.17615277780283,84360900
2016-03-28,172.22686767578125,172.7522554642158,171.77774335397856,172.54040388108646,62408200
2016-03-29,173.82000732421875,173.93017430072314,171.51506073997965,171.82012757996412,92922900
2016-03-30,174.58262634277344,175.3029138438038,174.21823495839973,174.81989904080604,86365300
2016-03-31,174.15896606445312,174.91315723940892,173.99795678040715,174.4894540415597,94584100
2016-04-01,175.3453369140625,175.53176736306241,172.85395994142385,173.16750911313966,114423500
2016-04-04,174.77755737304688,175.47243677743458,174.47249057387086,175.2690546011857,63497000
2016-04-05,173.03192138671875,174.78604597682616,172.7776968710869,173.43867285349214,99662200
2016-04-06,174.92161560058594,174.98094025112778,172.85394205681024,173.03190307804113,91839800
2016-04-07,172.82855224609375,174.1928772216563,172.09978214243185,173.83696804503958,113859000
2016-04-08,173.29457092285156,174.43857448496388,172.76070086981346,174.00638903997393,95040600
2016-04-11,172.88784790039062,174.62503351153455,172.79463268426892,173.93015409491906,83757500
2016-04-12,174.4979248046875,174.7775704690855,172.6166815572068,173.0573365069002,115350600
2016-04-13,176.260498046875,176.34524384309321,175.27750370447308,175.41309180626502,96336400
2016-04-14,176.2689971923828,176.76897678579215,175.92157040221767,176.3198524369293,65212900
2016-04-15,176.07406616210938,176.4045540759585,175.7520476556538,176.26896597530424,75761600
2016-04-18,177.31138610839844,177.34527668770005,175.41319040749877,176.0741666122834,82531000
